feedback_id,customer_name,feedback,date,product,clean_feedback,category
2419,Sneha,Excellent quality and very satisfied,2025-10-26,Smart Watch,excellent quality very satisfied,Product
2420,Suresh,Decent product,2025-06-16,Mobile App,decent product,Product
2421,Divya,Excellent quality and very satisfied,2025-01-31,E-commerce,excellent quality very satisfied,Product
2422,Sneha,Excellent quality and very satisfied,2025-04-09,Internet Service,excellent quality very satisfied,Product
2423,Rahul,Very bad experience and disappointed,2025-01-22,Laptop,very bad experience disappointed,Product
2424,Arun,Great service and fast delivery,2025-06-30,Laptop,great service fast delivery,Delivery
2425,Karthik,Great service and fast delivery,2025-09-15,Laptop,great service fast delivery,Delivery
2426,Karthik,Very happy with the product,2025-07-06,E-commerce,very happy product,Product
2427,Divya,Poor quality and waste of money,2025-09-19,Smart Watch,poor quality waste money,Product
2428,Anitha,Okay for the price,2025-12-17,E-commerce,okay price,Price
2429,Divya,Poor quality and waste of money,2025-06-23,Smart Watch,poor quality waste money,Product
2430,Arun,"Amazing experience, highly recommend",2025-02-14,Headphones,amazing experience highly recommend,General
2431,Karthik,Very happy with the product,2025-03-26,Smart Watch,very happy product,Product
2432,Sneha,Support team was very helpful,2025-02-09,Laptop,support team very helpful,Support
2433,Pooja,Decent product,2025-06-29,Mobile,decent product,Product
2434,Arun,Average experience,2025-03-29,Mobile App,average experience,General
2435,Pooja,Average experience,2025-05-09,Smart Watch,average experience,General
2436,Sneha,Worst product ever,2025-08-31,Headphones,worst product ever,Product
2437,Anitha,"Amazing experience, highly recommend",2025-05-12,Internet Service,amazing experience highly recommend,General
2438,Divya,Poor quality and waste of money,2025-12-08,Mobile App,poor quality waste money,Product
2439,Divya,Worst product ever,2025-05-21,Mobile,worst product ever,Product
2440,Pooja,Poor quality and waste of money,2025-11-23,Banking App,poor quality waste money,Product
2441,Anitha,"Amazing experience, highly recommend",2025-08-13,E-commerce,amazing experience highly recommend,General
2442,Karthik,Poor quality and waste of money,2025-08-19,Banking App,poor quality waste money,Product
2443,Priya,Worst product ever,2025-01-22,Mobile App,worst product ever,Product
2444,Karthik,Very bad experience and disappointed,2025-08-05,Headphones,very bad experience disappointed,Product
2445,Rahul,Nothing special,2025-06-18,Smart Watch,nothing special,General
2446,Pooja,Worst product ever,2025-09-25,E-commerce,worst product ever,Product
2447,Karthik,Very happy with the product,2025-08-03,Internet Service,very happy product,Product
2448,Priya,Worst product ever,2025-10-22,Internet Service,worst product ever,Product
2449,Arun,Worst product ever,2025-05-19,Headphones,worst product ever,Product
2450,Priya,Delivery was too late,2025-02-03,Mobile,delivery too late,Delivery
2451,Manoj,Very bad experience and disappointed,2025-02-19,Laptop,very bad experience disappointed,Product
2452,Manoj,Okay for the price,2025-06-03,Internet Service,okay price,Price
2453,Anitha,Customer support did not respond,2025-04-03,Mobile App,customer support did not respond,Support
2454,Manoj,Worst product ever,2025-05-07,E-commerce,worst product ever,Product
2455,Manoj,Very bad experience and disappointed,2025-03-04,Mobile App,very bad experience disappointed,Product
2456,Divya,Acceptable performance,2025-02-14,Headphones,acceptable performance,General
2457,Manoj,Delivery was too late,2025-05-08,E-commerce,delivery too late,Delivery
2458,Karthik,Worst product ever,2025-12-24,E-commerce,worst product ever,Product
2459,Arun,Great service and fast delivery,2025-10-11,Internet Service,great service fast delivery,Delivery
2460,Pooja,Average experience,2025-06-13,Mobile App,average experience,General
2461,Manoj,Nothing special,2025-01-12,E-commerce,nothing special,General
2462,Pooja,Excellent quality and very satisfied,2025-09-18,Internet Service,excellent quality very satisfied,Product
2463,Manoj,Worst product ever,2025-07-24,Laptop,worst product ever,Product
2464,Pooja,Excellent quality and very satisfied,2025-08-28,Headphones,excellent quality very satisfied,Product
2465,Karthik,Average experience,2025-02-27,Internet Service,average experience,General
2466,Sneha,Very bad experience and disappointed,2025-08-02,Headphones,very bad experience disappointed,Product
2467,Divya,Okay for the price,2025-11-25,Banking App,okay price,Price
2468,Suresh,Great service and fast delivery,2025-04-20,Smart Watch,great service fast delivery,Delivery
2469,Pooja,Worst product ever,2025-07-09,Smart Watch,worst product ever,Product
2470,Sneha,Okay for the price,2025-07-03,E-commerce,okay price,Price
2471,Karthik,Customer support did not respond,2025-06-29,Mobile App,customer support did not respond,Support
2472,Sneha,Okay for the price,2025-02-26,Internet Service,okay price,Price
2473,Anitha,Nothing special,2025-05-24,E-commerce,nothing special,General
2474,Karthik,Worst product ever,2025-12-01,Headphones,worst product ever,Product
2475,Priya,Nothing special,2025-03-14,Mobile,nothing special,General
2476,Priya,Worst product ever,2025-09-21,Smart Watch,worst product ever,Product
2477,Manoj,Great service and fast delivery,2025-03-19,Internet Service,great service fast delivery,Delivery
2478,Arun,Worst product ever,2025-11-26,Laptop,worst product ever,Product
2479,Manoj,Poor quality and waste of money,2025-03-15,Internet Service,poor quality waste money,Product
2480,Karthik,Customer support did not respond,2025-11-30,Mobile,customer support did not respond,Support
2481,Priya,Okay for the price,2025-10-20,Smart Watch,okay price,Price
2482,Arun,Worst product ever,2025-11-05,Smart Watch,worst product ever,Product
2483,Karthik,Excellent quality and very satisfied,2025-06-12,Headphones,excellent quality very satisfied,Product
2484,Arun,Acceptable performance,2025-11-04,Headphones,acceptable performance,General
2485,Anitha,Support team was very helpful,2025-07-21,Smart Watch,support team very helpful,Support
2486,Anitha,Great service and fast delivery,2025-11-30,Mobile App,great service fast delivery,Delivery
2487,Sneha,Okay for the price,2025-06-20,Smart Watch,okay price,Price
2488,Sneha,Excellent quality and very satisfied,2025-10-09,Mobile App,excellent quality very satisfied,Product
2489,Sneha,Excellent quality and very satisfied,2025-08-11,E-commerce,excellent quality very satisfied,Product
2490,Suresh,Excellent quality and very satisfied,2025-01-20,Mobile,excellent quality very satisfied,Product
2491,Anitha,Poor quality and waste of money,2025-07-28,Smart Watch,poor quality waste money,Product
2492,Sneha,Okay for the price,2025-05-31,Headphones,okay price,Price
2493,Anitha,Decent product,2025-11-29,Banking App,decent product,Product
2494,Sneha,Support team was very helpful,2025-08-31,Laptop,support team very helpful,Support
2495,Rahul,Very happy with the product,2025-06-24,Mobile App,very happy product,Product
2496,Manoj,Customer support did not respond,2025-02-09,Smart Watch,customer support did not respond,Support
2497,Manoj,Great service and fast delivery,2025-04-06,Headphones,great service fast delivery,Delivery
2498,Pooja,Customer support did not respond,2025-01-06,Laptop,customer support did not respond,Support
2499,Rahul,Very bad experience and disappointed,2025-04-27,Internet Service,very bad experience disappointed,Product
2500,Divya,Excellent quality and very satisfied,2025-03-20,E-commerce,excellent quality very satisfied,Product
2501,Pooja,Very bad experience and disappointed,2025-11-21,Banking App,very bad experience disappointed,Product
2502,Pooja,"Amazing experience, highly recommend",2025-08-28,Laptop,amazing experience highly recommend,General
2503,Suresh,Very bad experience and disappointed,2025-07-14,Internet Service,very bad experience disappointed,Product
2504,Pooja,Worst product ever,2025-06-06,Banking App,worst product ever,Product
2505,Divya,Decent product,2025-03-04,Internet Service,decent product,Product
2506,Suresh,Very happy with the product,2025-03-14,Headphones,very happy product,Product
2507,Divya,"Amazing experience, highly recommend",2025-05-31,Mobile,amazing experience highly recommend,General
2508,Anitha,Nothing special,2025-01-23,E-commerce,nothing special,General
2509,Pooja,Decent product,2025-09-07,Mobile App,decent product,Product
2510,Manoj,Excellent quality and very satisfied,2025-04-01,Mobile,excellent quality very satisfied,Product
2511,Pooja,Worst product ever,2025-07-23,Banking App,worst product ever,Product
2512,Anitha,Excellent quality and very satisfied,2025-08-17,Internet Service,excellent quality very satisfied,Product
2513,Karthik,Poor quality and waste of money,2025-04-03,Mobile,poor quality waste money,Product
2514,Arun,Poor quality and waste of money,2025-01-20,Banking App,poor quality waste money,Product
2515,Rahul,Poor quality and waste of money,2025-06-12,Laptop,poor quality waste money,Product
2516,Sneha,Very bad experience and disappointed,2025-11-24,Banking App,very bad experience disappointed,Product
2517,Anitha,Nothing special,2025-06-21,E-commerce,nothing special,General
2518,Anitha,Okay for the price,2025-08-05,Mobile App,okay price,Price
2519,Suresh,Decent product,2025-03-05,E-commerce,decent product,Product
2520,Anitha,Acceptable performance,2025-01-14,Smart Watch,acceptable performance,General
2521,Anitha,Nothing special,2025-04-26,Internet Service,nothing special,General
2522,Rahul,"Amazing experience, highly recommend",2025-03-30,Internet Service,amazing experience highly recommend,General
2523,Manoj,Okay for the price,2025-06-18,Internet Service,okay price,Price
2524,Manoj,Worst product ever,2025-03-09,Mobile,worst product ever,Product
2525,Suresh,Worst product ever,2025-10-05,Banking App,worst product ever,Product
2526,Priya,Delivery was too late,2025-10-28,E-commerce,delivery too late,Delivery
2527,Karthik,Customer support did not respond,2025-09-07,Banking App,customer support did not respond,Support
2528,Rahul,Decent product,2025-11-27,Banking App,decent product,Product
2529,Pooja,Very happy with the product,2025-02-03,Internet Service,very happy product,Product
2530,Priya,Poor quality and waste of money,2025-04-29,Headphones,poor quality waste money,Product
2531,Divya,Great service and fast delivery,2025-10-03,Internet Service,great service fast delivery,Delivery
2532,Suresh,Customer support did not respond,2025-10-31,E-commerce,customer support did not respond,Support
2533,Pooja,Worst product ever,2025-08-15,Headphones,worst product ever,Product
2534,Karthik,Worst product ever,2025-08-28,Internet Service,worst product ever,Product
2535,Rahul,Worst product ever,2025-03-25,Smart Watch,worst product ever,Product
2536,Suresh,Very happy with the product,2025-03-19,Banking App,very happy product,Product
2537,Rahul,Okay for the price,2025-04-16,Mobile,okay price,Price
2538,Sneha,Delivery was too late,2025-06-17,E-commerce,delivery too late,Delivery
2539,Manoj,Worst product ever,2025-01-07,Internet Service,worst product ever,Product
2540,Sneha,Very bad experience and disappointed,2025-07-07,Headphones,very bad experience disappointed,Product
2541,Pooja,"Amazing experience, highly recommend",2025-04-18,Mobile App,amazing experience highly recommend,General
2542,Suresh,Nothing special,2025-04-08,Mobile,nothing special,General
2543,Sneha,Okay for the price,2025-04-19,Smart Watch,okay price,Price
2544,Suresh,Decent product,2025-02-27,Mobile,decent product,Product
2545,Rahul,Decent product,2025-01-22,Laptop,decent product,Product
2546,Priya,Excellent quality and very satisfied,2025-04-26,Smart Watch,excellent quality very satisfied,Product
2547,Pooja,Nothing special,2025-11-10,Banking App,nothing special,General
